"Asymmetrisch",1,"2019-11-19T23:15:33.425Z","shape","User 8"
"Tropfen",3,"2019-11-19T23:15:33.425Z","shape","User 8"
"Green",10,"2019-11-20T23:27:30.560Z","color","User 8"
"Purple",9,"2019-11-20T23:27:30.560Z","color","User 8"
"Beige",5,"2019-11-20T23:27:30.560Z","color","User 8"
"Pink",9,"2019-11-20T23:27:30.560Z","color","User 8"
"Blue",3,"2019-11-20T23:27:30.560Z","color","User 8"
"White",4,"2019-11-20T23:27:30.560Z","color","User 8"
"Red",2,"2019-11-20T23:27:30.560Z","color","User 8"
"Yellow",1,"2019-11-20T23:27:30.560Z","color","User 8"
"Grey",3,"2019-11-20T23:27:30.560Z","color","User 8"
"Brown",4,"2019-11-20T23:27:30.560Z","color","User 8"
"Tropfen",4,"2019-11-20T23:27:30.560Z","shape","User 8"
"Rund",25,"2019-11-20T23:27:30.560Z","shape","User 8"
"Asymmetrisch",3,"2019-11-20T23:27:30.560Z","shape","User 8"
"Blue",2,"2019-11-21T23:02:51.978Z","color","User 8"
"Beige",8,"2019-11-21T23:02:51.978Z","color","User 8"
"Pink",10,"2019-11-21T23:02:51.978Z","color","User 8"
"White",3,"2019-11-21T23:02:51.978Z","color","User 8"
"Green",3,"2019-11-21T23:02:51.978Z","color","User 8"
"Purple",4,"2019-11-21T23:02:51.978Z","color","User 8"
"Brown",5,"2019-11-21T23:02:51.978Z","color","User 8"
"Yellow",2,"2019-11-21T23:02:51.978Z","color","User 8"
"Grey",5,"2019-11-21T23:02:51.978Z","color","User 8"
"Black",2,"2019-11-21T23:02:51.978Z","color","User 8"
"Rund",20,"2019-11-21T23:02:51.978Z","shape","User 8"
"Tropfen",5,"2019-11-21T23:02:51.978Z","shape","User 8"
"Oval",2,"2019-11-21T23:02:51.978Z","shape","User 8"
"Asymmetrisch",1,"2019-11-21T23:02:51.978Z","shape","User 8"
"Green",8,"2019-11-22T23:11:22.453Z","color","User 8"
"Purple",9,"2019-11-22T23:11:22.453Z","color","User 8"
"Beige",5,"2019-11-22T23:11:22.453Z","color","User 8"
"Pink",7,"2019-11-22T23:11:22.453Z","color","User 8"
"Blue",2,"2019-11-22T23:11:22.453Z","color","User 8"
"Brown",2,"2019-11-22T23:11:22.453Z","color","User 8"
"Grey",5,"2019-11-22T23:11:22.453Z","color","User 8"
"Crystal",1,"2019-11-22T23:11:22.453Z","color","User 8"
"White",4,"2019-11-22T23:11:22.453Z","color","User 8"
"Black",1,"2019-11-22T23:11:22.453Z","color","User 8"
"Yellow",1,"2019-11-22T23:11:22.453Z","color","User 8"
"Rund",24,"2019-11-22T23:11:22.453Z","shape","User 8"
"Asymmetrisch",2,"2019-11-22T23:11:22.453Z","shape","User 8"
"Tropfen",3,"2019-11-22T23:11:22.453Z","shape","User 8"
"Green",6,"2019-11-24T00:26:03.059Z","color","User 8"
"Pink",8,"2019-11-24T00:26:03.059Z","color","User 8"
"Beige",7,"2019-11-24T00:26:03.059Z","color","User 8"
"Orange",2,"2019-11-24T00:26:03.059Z","color","User 8"
"Red",1,"2019-11-24T00:26:03.059Z","color","User 8"
"Blue",2,"2019-11-24T00:26:03.059Z","color","User 8"
"Black",4,"2019-11-24T00:26:03.059Z","color","User 8"
"Purple",4,"2019-11-24T00:26:03.059Z","color","User 8"
"Grey",5,"2019-11-24T00:26:03.059Z","color","User 8"
"Crystal",1,"2019-11-24T00:26:03.059Z","color","User 8"
"White",2,"2019-11-24T00:26:03.059Z","color","User 8"
"Brown",4,"2019-11-24T00:26:03.059Z","color","User 8"
"Oval",3,"2019-11-24T00:26:03.059Z","shape","User 8"
"Rund",22,"2019-11-24T00:26:03.059Z","shape","User 8"
"Tropfen",4,"2019-11-24T00:26:03.059Z","shape","User 8"
"Asymmetrisch",2,"2019-11-24T00:26:03.059Z","shape","User 8"
"Blue",6,"2019-11-25T00:14:28.467Z","color","User 8"
"Purple",5,"2019-11-25T00:14:28.467Z","color","User 8"
"Red",4,"2019-11-25T00:14:28.467Z","color","User 8"
"Grey",6,"2019-11-25T00:14:28.467Z","color","User 8"
"Pink",8,"2019-11-25T00:14:28.467Z","color","User 8"
"White",7,"2019-11-25T00:14:28.467Z","color","User 8"
"Beige",4,"2019-11-25T00:14:28.467Z","color","User 8"
"Green",3,"2019-11-25T00:14:28.467Z","color","User 8"
"Crystal",1,"2019-11-25T00:14:28.467Z","color","User 8"
"Brown",2,"2019-11-25T00:14:28.467Z","color","User 8"
"Black",1,"2019-11-25T00:14:28.467Z","color","User 8"
"Orange",1,"2019-11-25T00:14:28.467Z","color","User 8"
"Rund",31,"2019-11-25T00:14:28.467Z","shape","User 8"
"Asymmetrisch",1,"2019-11-25T00:14:28.467Z","shape","User 8"
"Oval",1,"2019-11-25T00:14:28.467Z","shape","User 8"
"Beige",8,"2019-11-25T23:27:46.551Z","color","User 8"
"Pink",8,"2019-11-25T23:27:46.551Z","color","User 8"
"White",4,"2019-11-25T23:27:46.551Z","color","User 8"
"Blue",4,"2019-11-25T23:27:46.551Z","color","User 8"
"Purple",3,"2019-11-25T23:27:46.551Z","color","User 8"
"Yellow",2,"2019-11-25T23:27:46.551Z","color","User 8"
"Grey",1,"2019-11-25T23:27:46.551Z","color","User 8"
"Green",5,"2019-11-25T23:27:46.551Z","color","User 8"
"Brown",1,"2019-11-25T23:27:46.551Z","color","User 8"
"Red",1,"2019-11-25T23:27:46.551Z","color","User 8"
"Asymmetrisch",2,"2019-11-25T23:27:46.551Z","shape","User 8"
"Rund",21,"2019-11-25T23:27:46.551Z","shape","User 8"
"Oval",1,"2019-11-25T23:27:46.551Z","shape","User 8"
"Tropfen",1,"2019-11-25T23:27:46.551Z","shape","User 8"
"Andere Form",1,"2019-11-25T23:27:46.551Z","shape","User 8"
"Crystal",4,"2018-05-28T08:02:02.755Z","color","User 9"
"Black",3,"2018-05-28T08:02:02.755Z","color","User 9"
"Grey",3,"2018-05-28T08:02:02.755Z","color","User 9"
"Yellow",1,"2018-05-28T08:02:02.755Z","color","User 9"
"Red",1,"2018-05-28T08:02:02.755Z","color","User 9"
"Blue",4,"2018-05-28T08:02:02.755Z","color","User 9"
"Brown",1,"2018-05-28T08:02:02.755Z","color","User 9"
"Orange",2,"2018-05-28T08:02:02.755Z","color","User 9"
"Pink",2,"2018-05-28T08:02:02.755Z","color","User 9"
"Green",1,"2018-05-28T08:02:02.755Z","color","User 9"
"Beige",1,"2018-05-28T08:02:02.755Z","color","User 9"
"Rund",18,"2018-05-28T08:02:02.755Z","shape","User 9"
"Rechteck",4,"2018-05-28T08:02:02.755Z","shape","User 9"
"Viereck",1,"2018-05-28T08:02:02.755Z","shape","User 9"
"Herz",1,"2018-05-28T08:02:02.755Z","shape","User 9"
"Crystal",6,"2018-05-28T22:13:03.810Z","color","User 9"
"Grey",6,"2018-05-28T22:13:03.810Z","color","User 9"
"Beige",4,"2018-05-28T22:13:03.810Z","color","User 9"
"Brown",5,"2018-05-28T22:13:03.810Z","color","User 9"
"Yellow",4,"2018-05-28T22:13:03.810Z","color","User 9"
"Blue",5,"2018-05-28T22:13:03.810Z","color","User 9"
"Purple",3,"2018-05-28T22:13:03.810Z","color","User 9"
"Black",2,"2018-05-28T22:13:03.810Z","color","User 9"
"Red",1,"2018-05-28T22:13:03.810Z","color","User 9"
"Pink",3,"2018-05-28T22:13:03.810Z","color","User 9"
"White",2,"2018-05-28T22:13:03.810Z","color","User 9"
"Green",1,"2018-05-28T22:13:03.810Z","color","User 9"
"Rund",21,"2018-05-28T22:13:03.810Z","shape","User 9"
"Rechteck",6,"2018-05-28T22:13:03.810Z","shape","User 9"
"Viereck",1,"2018-05-28T22:13:03.810Z","shape","User 9"
"Black",5,"2018-05-29T23:04:47.519Z","color","User 9"
"Grey",6,"2018-05-29T23:04:47.519Z","color","User 9"
"Beige",3,"2018-05-29T23:04:47.519Z","color","User 9"
"Brown",4,"2018-05-29T23:04:47.519Z","color","User 9"
"Pink",5,"2018-05-29T23:04:47.519Z","color","User 9"
"Blue",5,"2018-05-29T23:04:47.519Z","color","User 9"
"Crystal",4,"2018-05-29T23:04:47.519Z","color","User 9"
"Purple",3,"2018-05-29T23:04:47.519Z","color","User 9"
"White",1,"2018-05-29T23:04:47.519Z","color","User 9"
"Green",2,"2018-05-29T23:04:47.519Z","color","User 9"
"Orange",1,"2018-05-29T23:04:47.519Z","color","User 9"
"Yellow",2,"2018-05-29T23:04:47.519Z","color","User 9"
"Rund",24,"2018-05-29T23:04:47.519Z","shape","User 9"
"Rechteck",2,"2018-05-29T23:04:47.519Z","shape","User 9"
"Stern",1,"2018-05-29T23:04:47.519Z","shape","User 9"
"Black",11,"2018-05-30T22:42:15.361Z","color","User 9"
"Grey",12,"2018-05-30T22:42:15.361Z","color","User 9"
"Blue",7,"2018-05-30T22:42:15.361Z","color","User 9"
"Beige",2,"2018-05-30T22:42:15.361Z","color","User 9"
"Pink",4,"2018-05-30T22:42:15.361Z","color","User 9"
"Orange",1,"2018-05-30T22:42:15.361Z","color","User 9"
"Brown",4,"2018-05-30T22:42:15.361Z","color","User 9"
"Yellow",3,"2018-05-30T22:42:15.361Z","color","User 9"
"Red",2,"2018-05-30T22:42:15.361Z","color","User 9"
"Crystal",7,"2018-05-30T22:42:15.361Z","color","User 9"
"White",2,"2018-05-30T22:42:15.361Z","color","User 9"
"Green",1,"2018-05-30T22:42:15.361Z","color","User 9"
"Purple",1,"2018-05-30T22:42:15.361Z","color","User 9"
"Rechteck",6,"2018-05-30T22:42:15.361Z","shape","User 9"
"Rund",35,"2018-05-30T22:42:15.361Z","shape","User 9"
"Stern",1,"2018-05-30T22:42:15.361Z","shape","User 9"
"Beige",4,"2018-05-31T22:14:18.448Z","color","User 9"
"Brown",6,"2018-05-31T22:14:18.448Z","color","User 9"
"Yellow",4,"2018-05-31T22:14:18.448Z","color","User 9"
"Blue",7,"2018-05-31T22:14:18.448Z","color","User 9"
"Purple",4,"2018-05-31T22:14:18.448Z","color","User 9"
"Crystal",7,"2018-05-31T22:14:18.448Z","color","User 9"
"White",1,"2018-05-31T22:14:18.448Z","color","User 9"
"Pink",3,"2018-05-31T22:14:18.448Z","color","User 9"
"Red",1,"2018-05-31T22:14:18.448Z","color","User 9"
"Black",3,"2018-05-31T22:14:18.448Z","color","User 9"
"Grey",6,"2018-05-31T22:14:18.448Z","color","User 9"
"Green",4,"2018-05-31T22:14:18.448Z","color","User 9"
"Rund",26,"2018-05-31T22:14:18.448Z","shape","User 9"
"Viereck",3,"2018-05-31T22:14:18.448Z","shape","User 9"
"Rechteck",2,"2018-05-31T22:14:18.448Z","shape","User 9"
"Blue",2,"2018-06-01T22:50:34.777Z","color","User 9"
"Purple",2,"2018-06-01T22:50:34.777Z","color","User 9"
"Beige",1,"2018-06-01T22:50:34.777Z","color","User 9"
"Brown",1,"2018-06-01T22:50:34.777Z","color","User 9"
"Yellow",2,"2018-06-01T22:50:34.777Z","color","User 9"
"Black",6,"2018-06-01T22:50:34.777Z","color","User 9"
"Grey",7,"2018-06-01T22:50:34.777Z","color","User 9"
"Orange",1,"2018-06-01T22:50:34.777Z","color","User 9"
"Green",1,"2018-06-01T22:50:34.777Z","color","User 9"
"Red",4,"2018-06-01T22:50:34.777Z","color","User 9"
"Crystal",4,"2018-06-01T22:50:34.777Z","color","User 9"
"Pink",3,"2018-06-01T22:50:34.777Z","color","User 9"
"Rund",21,"2018-06-01T22:50:34.777Z","shape","User 9"
"Viereck",1,"2018-06-01T22:50:34.777Z","shape","User 9"
"Rechteck",1,"2018-06-01T22:50:34.777Z","shape","User 9"
"Asymmetrisch",1,"2018-06-01T22:50:34.777Z","shape","User 9"
"Beige",3,"2018-06-02T22:00:14.609Z","color","User 9"
"Brown",7,"2018-06-02T22:00:14.609Z","color","User 9"
"Yellow",3,"2018-06-02T22:00:14.609Z","color","User 9"
"Blue",6,"2018-06-02T22:00:14.609Z","color","User 9"
"Purple",2,"2018-06-02T22:00:14.609Z","color","User 9"
"Red",1,"2018-06-02T22:00:14.609Z","color","User 9"
"Orange",3,"2018-06-02T22:00:14.609Z","color","User 9"
"Pink",6,"2018-06-02T22:00:14.609Z","color","User 9"
"Crystal",4,"2018-06-02T22:00:14.609Z","color","User 9"
"Grey",4,"2018-06-02T22:00:14.609Z","color","User 9"
"Black",4,"2018-06-02T22:00:14.609Z","color","User 9"
"Green",2,"2018-06-02T22:00:14.609Z","color","User 9"
"White",2,"2018-06-02T22:00:14.609Z","color","User 9"
"Rund",27,"2018-06-02T22:00:14.609Z","shape","User 9"
"Rechteck",3,"2018-06-02T22:00:14.609Z","shape","User 9"
"Birne",1,"2018-06-02T22:00:14.609Z","shape","User 9"
"Crystal",7,"2018-06-03T22:12:56.584Z","color","User 9"
"Brown",3,"2018-06-03T22:12:56.584Z","color","User 9"
"Pink",3,"2018-06-03T22:12:56.584Z","color","User 9"
"Blue",6,"2018-06-03T22:12:56.584Z","color","User 9"
"Grey",6,"2018-06-03T22:12:56.584Z","color","User 9"
"Red",3,"2018-06-03T22:12:56.584Z","color","User 9"
"Yellow",2,"2018-06-03T22:12:56.584Z","color","User 9"
"Beige",4,"2018-06-03T22:12:56.584Z","color","User 9"
"Purple",4,"2018-06-03T22:12:56.584Z","color","User 9"
"White",3,"2018-06-03T22:12:56.584Z","color","User 9"
"Black",6,"2018-06-03T22:12:56.584Z","color","User 9"
"Herz",1,"2018-06-03T22:12:56.584Z","shape","User 9"
"Rund",28,"2018-06-03T22:12:56.584Z","shape","User 9"
"Oval",1,"2018-06-03T22:12:56.584Z","shape","User 9"
"Viereck",1,"2018-06-03T22:12:56.584Z","shape","User 9"
"Rechteck",2,"2018-06-03T22:12:56.584Z","shape","User 9"
"Black",8,"2018-06-04T22:54:51.081Z","color","User 9"
"Grey",9,"2018-06-04T22:54:51.081Z","color","User 9"
"Brown",4,"2018-06-04T22:54:51.081Z","color","User 9"
"Crystal",5,"2018-06-04T22:54:51.081Z","color","User 9"
"Blue",4,"2018-06-04T22:54:51.081Z","color","User 9"
"White",2,"2018-06-04T22:54:51.081Z","color","User 9"
"Pink",2,"2018-06-04T22:54:51.081Z","color","User 9"
"Orange",2,"2018-06-04T22:54:51.081Z","color","User 9"
"Yellow",2,"2018-06-04T22:54:51.081Z","color","User 9"
"Beige",1,"2018-06-04T22:54:51.081Z","color","User 9"
"Red",1,"2018-06-04T22:54:51.081Z","color","User 9"
"Rund",28,"2018-06-04T22:54:51.081Z","shape","User 9"
"Rechteck",3,"2018-06-04T22:54:51.081Z","shape","User 9"
"Birne",1,"2018-06-04T22:54:51.081Z","shape","User 9"
"Oval",1,"2018-06-04T22:54:51.081Z","shape","User 9"
"Herz",1,"2018-06-04T22:54:51.081Z","shape","User 9"
"Red",3,"2018-06-05T22:26:12.952Z","color","User 9"
"Crystal",5,"2018-06-05T22:26:12.952Z","color","User 9"
"Black",4,"2018-06-05T22:26:12.952Z","color","User 9"
"Grey",6,"2018-06-05T22:26:12.952Z","color","User 9"
"Beige",3,"2018-06-05T22:26:12.952Z","color","User 9"
"Brown",4,"2018-06-05T22:26:12.952Z","color","User 9"
"Yellow",3,"2018-06-05T22:26:12.952Z","color","User 9"
"Green",1,"2018-06-05T22:26:12.952Z","color","User 9"
"Pink",2,"2018-06-05T22:26:12.952Z","color","User 9"
"White",1,"2018-06-05T22:26:12.952Z","color","User 9"
"Blue",3,"2018-06-05T22:26:12.952Z","color","User 9"
"Orange",2,"2018-06-05T22:26:12.952Z","color","User 9"
"Purple",1,"2018-06-05T22:26:12.952Z","color","User 9"
"Rund",24,"2018-06-05T22:26:12.952Z","shape","User 9"
"Stern",1,"2018-06-05T22:26:12.952Z","shape","User 9"
"Rechteck",2,"2018-06-05T22:26:12.952Z","shape","User 9"
"Viereck",1,"2018-06-05T22:26:12.952Z","shape","User 9"
"Oval",1,"2018-06-05T22:26:12.952Z","shape","User 9"
"Blue",7,"2018-06-06T23:16:38.680Z","color","User 9"
"Purple",4,"2018-06-06T23:16:38.680Z","color","User 9"
"Crystal",4,"2018-06-06T23:16:38.680Z","color","User 9"
"Black",3,"2018-06-06T23:16:38.680Z","color","User 9"
"Red",2,"2018-06-06T23:16:38.680Z","color","User 9"
"Pink",4,"2018-06-06T23:16:38.680Z","color","User 9"
"Beige",2,"2018-06-06T23:16:38.680Z","color","User 9"
"Brown",2,"2018-06-06T23:16:38.680Z","color","User 9"
"Yellow",2,"2018-06-06T23:16:38.680Z","color","User 9"
"White",3,"2018-06-06T23:16:38.680Z","color","User 9"
"Orange",1,"2018-06-06T23:16:38.680Z","color","User 9"
"Grey",3,"2018-06-06T23:16:38.680Z","color","User 9"
"Green",1,"2018-06-06T23:16:38.680Z","color","User 9"
"Stern",2,"2018-06-06T23:16:38.680Z","shape","User 9"
"Rund",23,"2018-06-06T23:16:38.680Z","shape","User 9"
"Rechteck",3,"2018-06-06T23:16:38.680Z","shape","User 9"
"Red",1,"2018-06-07T22:44:47.433Z","color","User 9"
"Green",1,"2018-06-07T22:44:47.433Z","color","User 9"
"Pink",3,"2018-06-07T22:44:47.433Z","color","User 9"
"Brown",3,"2018-06-07T22:44:47.433Z","color","User 9"
"Blue",3,"2018-06-07T22:44:47.433Z","color","User 9"
"Crystal",5,"2018-06-07T22:44:47.433Z","color","User 9"
"Grey",6,"2018-06-07T22:44:47.433Z","color","User 9"
"Beige",2,"2018-06-07T22:44:47.433Z","color","User 9"
"Yellow",2,"2018-06-07T22:44:47.433Z","color","User 9"
"Black",6,"2018-06-07T22:44:47.433Z","color","User 9"
"Rund",21,"2018-06-07T22:44:47.433Z","shape","User 9"
"Rechteck",3,"2018-06-07T22:44:47.433Z","shape","User 9"
"Viereck",2,"2018-06-07T22:44:47.433Z","shape","User 9"
"Pink",4,"2018-06-08T23:01:16.125Z","color","User 9"
"Crystal",6,"2018-06-08T23:01:16.125Z","color","User 9"
"Black",2,"2018-06-08T23:01:16.125Z","color","User 9"
"Grey",4,"2018-06-08T23:01:16.125Z","color","User 9"
"Brown",6,"2018-06-08T23:01:16.125Z","color","User 9"
"Beige",4,"2018-06-08T23:01:16.125Z","color","User 9"
"Yellow",5,"2018-06-08T23:01:16.125Z","color","User 9"
"Purple",4,"2018-06-08T23:01:16.125Z","color","User 9"
"White",3,"2018-06-08T23:01:16.125Z","color","User 9"
"Green",2,"2018-06-08T23:01:16.125Z","color","User 9"
"Red",1,"2018-06-08T23:01:16.125Z","color","User 9"
"Blue",3,"2018-06-08T23:01:16.125Z","color","User 9"
"Rund",22,"2018-06-08T23:01:16.125Z","shape","User 9"
"Rechteck",4,"2018-06-08T23:01:16.125Z","shape","User 9"
"Oval",1,"2018-06-08T23:01:16.125Z","shape","User 9"
"Viereck",3,"2018-06-08T23:01:16.125Z","shape","User 9"
"Navette",1,"2018-06-08T23:01:16.125Z","shape","User 9"
"Symbol",1,"2018-06-08T23:01:16.125Z","shape","User 9"
"Tropfen",1,"2018-06-08T23:01:16.125Z","shape","User 9"
"Blue",3,"2018-06-09T22:39:03.126Z","color","User 9"
"Purple",5,"2018-06-09T22:39:03.126Z","color","User 9"
"Grey",6,"2018-06-09T22:39:03.126Z","color","User 9"
"Beige",4,"2018-06-09T22:39:03.126Z","color","User 9"
"Brown",7,"2018-06-09T22:39:03.126Z","color","User 9"
"Crystal",5,"2018-06-09T22:39:03.126Z","color","User 9"
"Green",4,"2018-06-09T22:39:03.126Z","color","User 9"
"Red",3,"2018-06-09T22:39:03.126Z","color","User 9"
"Orange",3,"2018-06-09T22:39:03.126Z","color","User 9"
"Yellow",1,"2018-06-09T22:39:03.126Z","color","User 9"
"White",1,"2018-06-09T22:39:03.126Z","color","User 9"
"Black",2,"2018-06-09T22:39:03.126Z","color","User 9"
"Pink",1,"2018-06-09T22:39:03.126Z","color","User 9"
"Dreieck",2,"2018-06-09T22:39:03.126Z","shape","User 9"
"Rechteck",3,"2018-06-09T22:39:03.126Z","shape","User 9"
"Rund",16,"2018-06-09T22:39:03.126Z","shape","User 9"
"Hexagon",1,"2018-06-09T22:39:03.126Z","shape","User 9"
"Navette",2,"2018-06-09T22:39:03.126Z","shape","User 9"
"Birne",1,"2018-06-09T22:39:03.126Z","shape","User 9"
"Asymmetrisch",1,"2018-06-09T22:39:03.126Z","shape","User 9"
"Andere Form",1,"2018-06-09T22:39:03.126Z","shape","User 9"
"Beige",4,"2018-06-10T23:22:01.629Z","color","User 9"
"Brown",7,"2018-06-10T23:22:01.629Z","color","User 9"
"Yellow",5,"2018-06-10T23:22:01.629Z","color","User 9"
"Pink",4,"2018-06-10T23:22:01.629Z","color","User 9"
"Green",3,"2018-06-10T23:22:01.629Z","color","User 9"
"Orange",2,"2018-06-10T23:22:01.629Z","color","User 9"
"Red",1,"2018-06-10T23:22:01.629Z","color","User 9"
"Purple",3,"2018-06-10T23:22:01.629Z","color","User 9"
"Black",4,"2018-06-10T23:22:01.629Z","color","User 9"
"Grey",6,"2018-06-10T23:22:01.629Z","color","User 9"
"Crystal",3,"2018-06-10T23:22:01.629Z","color","User 9"
"Blue",4,"2018-06-10T23:22:01.629Z","color","User 9"
"Dreieck",2,"2018-06-10T23:22:01.629Z","shape","User 9"
"Rund",17,"2018-06-10T23:22:01.629Z","shape","User 9"
"Navette",2,"2018-06-10T23:22:01.629Z","shape","User 9"
"Oval",1,"2018-06-10T23:22:01.629Z","shape","User 9"
"Rechteck",1,"2018-06-10T23:22:01.629Z","shape","User 9"
"Andere Form",1,"2018-06-10T23:22:01.629Z","shape","User 9"
"Birne",2,"2018-06-10T23:22:01.629Z","shape","User 9"
"Rhombus",1,"2018-06-10T23:22:01.629Z","shape","User 9"
"Blue",7,"2018-06-11T22:10:02.550Z","color","User 9"
"Green",7,"2018-06-11T22:10:02.550Z","color","User 9"
"Black",2,"2018-06-11T22:10:02.550Z","color","User 9"
"Grey",4,"2018-06-11T22:10:02.550Z","color","User 9"
"Beige",3,"2018-06-11T22:10:02.550Z","color","User 9"
"White",3,"2018-06-11T22:10:02.550Z","color","User 9"
"Crystal",6,"2018-06-11T22:10:02.550Z","color","User 9"
"Pink",2,"2018-06-11T22:10:02.550Z","color","User 9"
"Purple",4,"2018-06-11T22:10:02.550Z","color","User 9"
"Brown",4,"2018-06-11T22:10:02.550Z","color","User 9"
"Orange",2,"2018-06-11T22:10:02.550Z","color","User 9"
"Red",3,"2018-06-11T22:10:02.550Z","color","User 9"
"Yellow",3,"2018-06-11T22:10:02.550Z","color","User 9"
"Rund",19,"2018-06-11T22:10:02.550Z","shape","User 9"
"Tropfen",2,"2018-06-11T22:10:02.550Z","shape","User 9"
"Hexagon",2,"2018-06-11T22:10:02.550Z","shape","User 9"
"Navette",2,"2018-06-11T22:10:02.550Z","shape","User 9"
"Trapez",1,"2018-06-11T22:10:02.550Z","shape","User 9"
"Viereck",1,"2018-06-11T22:10:02.550Z","shape","User 9"
"Rechteck",2,"2018-06-11T22:10:02.550Z","shape","User 9"
"Rhombus",1,"2018-06-11T22:10:02.550Z","shape","User 9"
"Dreieck",1,"2018-06-11T22:10:02.550Z","shape","User 9"
"Asymmetrisch",1,"2018-06-11T22:10:02.550Z","shape","User 9"
"Blue",9,"2018-06-12T23:25:19.854Z","color","User 9"
"Brown",5,"2018-06-12T23:25:19.854Z","color","User 9"
"Grey",4,"2018-06-12T23:25:19.854Z","color","User 9"
"Green",6,"2018-06-12T23:25:19.854Z","color","User 9"
"Beige",2,"2018-06-12T23:25:19.854Z","color","User 9"
"Yellow",3,"2018-06-12T23:25:19.854Z","color","User 9"
"Orange",3,"2018-06-12T23:25:19.854Z","color","User 9"
"Black",4,"2018-06-12T23:25:19.854Z","color","User 9"
"Pink",3,"2018-06-12T23:25:19.854Z","color","User 9"
"Red",3,"2018-06-12T23:25:19.854Z","color","User 9"
"Purple",2,"2018-06-12T23:25:19.854Z","color","User 9"
"Crystal",2,"2018-06-12T23:25:19.854Z","color","User 9"
"White",2,"2018-06-12T23:25:19.854Z","color","User 9"
"Rund",23,"2018-06-12T23:25:19.854Z","shape","User 9"
"Dreieck",4,"2018-06-12T23:25:19.854Z","shape","User 9"
"Tropfen",1,"2018-06-12T23:25:19.854Z","shape","User 9"
"Navette",1,"2018-06-12T23:25:19.854Z","shape","User 9"
"Rhombus",1,"2018-06-12T23:25:19.854Z","shape","User 9"
"Birne",1,"2018-06-12T23:25:19.854Z","shape","User 9"
"Brown",9,"2018-06-13T22:30:52.031Z","color","User 9"
"Grey",10,"2018-06-13T22:30:52.031Z","color","User 9"
"Pink",3,"2018-06-13T22:30:52.031Z","color","User 9"
"Blue",5,"2018-06-13T22:30:52.031Z","color","User 9"
"Green",4,"2018-06-13T22:30:52.031Z","color","User 9"
"Beige",4,"2018-06-13T22:30:52.031Z","color","User 9"
"Yellow",4,"2018-06-13T22:30:52.031Z","color","User 9"
"Black",4,"2018-06-13T22:30:52.031Z","color","User 9"
"Orange",4,"2018-06-13T22:30:52.031Z","color","User 9"
"Red",5,"2018-06-13T22:30:52.031Z","color","User 9"
"White",2,"2018-06-13T22:30:52.031Z","color","User 9"
"Purple",3,"2018-06-13T22:30:52.031Z","color","User 9"
"Crystal",3,"2018-06-13T22:30:52.031Z","color","User 9"
"Birne",3,"2018-06-13T22:30:52.031Z","shape","User 9"
"Rund",21,"2018-06-13T22:30:52.031Z","shape","User 9"
"Dreieck",3,"2018-06-13T22:30:52.031Z","shape","User 9"
"Trapez",2,"2018-06-13T22:30:52.031Z","shape","User 9"
"Oktagon",1,"2018-06-13T22:30:52.031Z","shape","User 9"
"Tropfen",2,"2018-06-13T22:30:52.031Z","shape","User 9"
"Rechteck",1,"2018-06-13T22:30:52.031Z","shape","User 9"
"Andere Form",2,"2018-06-13T22:30:52.031Z","shape","User 9"
"Rhombus",1,"2018-06-13T22:30:52.031Z","shape","User 9"
"Black",5,"2018-06-14T22:50:21.735Z","color","User 9"
"Grey",4,"2018-06-14T22:50:21.735Z","color","User 9"
"Beige",5,"2018-06-14T22:50:21.735Z","color","User 9"
"Brown",5,"2018-06-14T22:50:21.735Z","color","User 9"
"Yellow",7,"2018-06-14T22:50:21.735Z","color","User 9"
"Red",5,"2018-06-14T22:50:21.735Z","color","User 9"
"Crystal",3,"2018-06-14T22:50:21.735Z","color","User 9"
"Blue",8,"2018-06-14T22:50:21.735Z","color","User 9"
"Purple",5,"2018-06-14T22:50:21.735Z","color","User 9"
"Orange",1,"2018-06-14T22:50:21.735Z","color","User 9"
"Dreieck",4,"2018-06-14T22:50:21.735Z","shape","User 9"
"Rund",10,"2018-06-14T22:50:21.735Z","shape","User 9"
"Rechteck",3,"2018-06-14T22:50:21.735Z","shape","User 9"
"Navette",3,"2018-06-14T22:50:21.735Z","shape","User 9"
"Stern",2,"2018-06-14T22:50:21.735Z","shape","User 9"
"Oktagon",1,"2018-06-14T22:50:21.735Z","shape","User 9"
"Oval",1,"2018-06-14T22:50:21.735Z","shape","User 9"
"Birne",1,"2018-06-14T22:50:21.735Z","shape","User 9"
"Hexagon",1,"2018-06-14T22:50:21.735Z","shape","User 9"
"Trapez",1,"2018-06-14T22:50:21.735Z","shape","User 9"
"Rhombus",1,"2018-06-14T22:50:21.735Z","shape","User 9"
"Blue",7,"2018-06-15T22:12:43.067Z","color","User 9"
"Orange",3,"2018-06-15T22:12:43.067Z","color","User 9"
"Pink",4,"2018-06-15T22:12:43.067Z","color","User 9"
"Red",4,"2018-06-15T22:12:43.067Z","color","User 9"
"Black",4,"2018-06-15T22:12:43.067Z","color","User 9"
"Grey",6,"2018-06-15T22:12:43.067Z","color","User 9"
"Brown",3,"2018-06-15T22:12:43.067Z","color","User 9"
"Crystal",4,"2018-06-15T22:12:43.067Z","color","User 9"
"Purple",3,"2018-06-15T22:12:43.067Z","color","User 9"
